time-date stamp,Date,demand,wind,solar,t
10/5/22 13:00,5-Oct,49.662,0.0468,0.7272,6660
10/5/22 14:00,5-Oct,52.646,0.0478,0.6862,6661
10/5/22 15:00,5-Oct,55.259,0.0603,0.6594,6662
10/5/22 16:00,5-Oct,57.393,0.0826,0.6157,6663
10/5/22 17:00,5-Oct,58.899,0.0905,0.5861,6664
10/5/22 18:00,5-Oct,58.615,0.1038,0.4446,6665
10/5/22 19:00,5-Oct,56.231,0.1413,0.1114,6666
10/5/22 20:00,5-Oct,54.404,0.1704,0.0024,6667
10/5/22 21:00,5-Oct,52.38,0.2048,0.0000,6668
10/5/22 22:00,5-Oct,49.299,0.2125,0.0000,6669
10/5/22 23:00,5-Oct,45.8,0.2029,0.0000,6670
10/6/22 0:00,5-Oct,41.999,0.1715,0.0000,6671
10/6/22 1:00,6-Oct,39.17,0.1515,0.0000,6672
10/6/22 2:00,6-Oct,37.32,0.1431,0.0000,6673
10/6/22 3:00,6-Oct,36.117,0.1281,0.0000,6674
10/6/22 4:00,6-Oct,35.563,0.1133,0.0000,6675
10/6/22 5:00,6-Oct,35.689,0.0979,0.0000,6676
10/6/22 6:00,6-Oct,36.907,0.0919,0.0000,6677
10/6/22 7:00,6-Oct,39.276,0.0727,0.0000,6678
10/6/22 8:00,6-Oct,40.332,0.0596,0.0095,6679
10/6/22 9:00,6-Oct,41.204,0.0542,0.2194,6680
10/6/22 10:00,6-Oct,43.106,0.0336,0.5211,6681
10/6/22 11:00,6-Oct,45.565,0.0238,0.6274,6682
10/6/22 12:00,6-Oct,48.252,0.0211,0.6374,6683
10/6/22 13:00,6-Oct,51.507,0.0227,0.6484,6684
10/6/22 14:00,6-Oct,54.525,0.0251,0.6478,6685
10/6/22 15:00,6-Oct,56.932,0.0260,0.6366,6686
10/6/22 16:00,6-Oct,58.717,0.0345,0.6013,6687
10/6/22 17:00,6-Oct,59.532,0.0480,0.5054,6688
10/6/22 18:00,6-Oct,59.004,0.0689,0.3857,6689
10/6/22 19:00,6-Oct,56.643,0.0721,0.1383,6690
10/6/22 20:00,6-Oct,54.652,0.0907,0.0076,6691
10/6/22 21:00,6-Oct,52.8,0.1134,0.0000,6692
10/6/22 22:00,6-Oct,49.896,0.1351,0.0000,6693
10/6/22 23:00,6-Oct,46.562,0.1377,0.0000,6694
10/7/22 0:00,6-Oct,43.202,0.1438,0.0000,6695
10/7/22 1:00,7-Oct,40.46,0.1393,0.0000,6696
10/7/22 2:00,7-Oct,38.439,0.1340,0.0000,6697
10/7/22 3:00,7-Oct,37.213,0.1364,0.0000,6698
10/7/22 4:00,7-Oct,36.48,0.1240,0.0000,6699
10/7/22 5:00,7-Oct,36.594,0.1040,0.0000,6700
10/7/22 6:00,7-Oct,37.858,0.0933,0.0000,6701
10/7/22 7:00,7-Oct,39.96,0.0913,0.0000,6702
10/7/22 8:00,7-Oct,40.913,0.0993,0.0060,6703
10/7/22 9:00,7-Oct,41.679,0.1026,0.1150,6704
10/7/22 10:00,7-Oct,43.659,0.0798,0.3185,6705
10/7/22 11:00,7-Oct,45.598,0.0844,0.4466,6706
10/7/22 12:00,7-Oct,47.578,0.0925,0.5631,6707
10/7/22 13:00,7-Oct,49.71,0.1058,0.5713,6708
10/7/22 14:00,7-Oct,51.729,0.1276,0.5444,6709
10/7/22 15:00,7-Oct,53.201,0.1547,0.4695,6710
10/7/22 16:00,7-Oct,54.18,0.1921,0.3607,6711
10/7/22 17:00,7-Oct,54.473,0.2483,0.2992,6712
10/7/22 18:00,7-Oct,53.601,0.2581,0.2129,6713
10/7/22 19:00,7-Oct,51.803,0.2725,0.0627,6714
10/7/22 20:00,7-Oct,50.737,0.2727,0.0016,6715
10/7/22 21:00,7-Oct,49.271,0.2810,0.0000,6716
10/7/22 22:00,7-Oct,47.438,0.2590,0.0000,6717
10/7/22 23:00,7-Oct,44.983,0.2329,0.0000,6718
10/8/22 0:00,7-Oct,42.461,0.2140,0.0000,6719
10/8/22 1:00,8-Oct,39.967,0.1928,0.0000,6720
10/8/22 2:00,8-Oct,38.19,0.1861,0.0000,6721
10/8/22 3:00,8-Oct,36.727,0.1928,0.0000,6722
10/8/22 4:00,8-Oct,35.677,0.1997,0.0000,6723
10/8/22 5:00,8-Oct,35.395,0.2196,0.0000,6724
10/8/22 6:00,8-Oct,35.585,0.2316,0.0000,6725
10/8/22 7:00,8-Oct,36.192,0.2327,0.0000,6726
10/8/22 8:00,8-Oct,36.938,0.2407,0.0042,6727
10/8/22 9:00,8-Oct,38.002,0.2222,0.1501,6728
10/8/22 10:00,8-Oct,39.843,0.1763,0.4227,6729
10/8/22 11:00,8-Oct,42.217,0.1436,0.4948,6730
10/8/22 12:00,8-Oct,44.337,0.1151,0.5538,6731
10/8/22 13:00,8-Oct,46.572,0.1024,0.5908,6732
10/8/22 14:00,8-Oct,48.889,0.0989,0.5729,6733
10/8/22 15:00,8-Oct,50.827,0.0915,0.5575,6734
10/8/22 16:00,8-Oct,52.35,0.0889,0.5087,6735
10/8/22 17:00,8-Oct,52.923,0.0988,0.3658,6736
10/8/22 18:00,8-Oct,52.44,0.1135,0.2387,6737
10/8/22 19:00,8-Oct,50.65,0.1284,0.0698,6738
10/8/22 20:00,8-Oct,49.524,0.1458,0.0007,6739
10/8/22 21:00,8-Oct,47.817,0.1691,0.0002,6740
10/8/22 22:00,8-Oct,45.641,0.1729,0.0002,6741
10/8/22 23:00,8-Oct,43.255,0.1651,0.0001,6742
10/9/22 0:00,8-Oct,40.897,0.1395,0.0000,6743
10/9/22 1:00,9-Oct,38.636,0.1282,0.0000,6744
10/9/22 2:00,9-Oct,36.833,0.1077,0.0000,6745
10/9/22 3:00,9-Oct,35.668,0.0938,0.0000,6746
10/9/22 4:00,9-Oct,34.758,0.0885,0.0000,6747
10/9/22 5:00,9-Oct,34.146,0.0828,0.0000,6748
10/9/22 6:00,9-Oct,34.203,0.0834,0.0000,6749
10/9/22 7:00,9-Oct,34.524,0.0808,0.0000,6750
10/9/22 8:00,9-Oct,34.901,0.0918,0.0047,6751
10/9/22 9:00,9-Oct,36.471,0.0883,0.1371,6752
10/9/22 10:00,9-Oct,38.688,0.0545,0.3456,6753
10/9/22 11:00,9-Oct,40.94,0.0511,0.4781,6754
10/9/22 12:00,9-Oct,43.401,0.0821,0.5290,6755
10/9/22 13:00,9-Oct,46.077,0.1111,0.5438,6756
10/9/22 14:00,9-Oct,48.539,0.1207,0.5414,6757
10/9/22 15:00,9-Oct,50.776,0.1190,0.5297,6758
10/9/22 16:00,9-Oct,52.477,0.1140,0.5207,6759
10/9/22 17:00,9-Oct,53.411,0.1264,0.3754,6760
10/9/22 18:00,9-Oct,53.319,0.1435,0.2480,6761
10/9/22 19:00,9-Oct,51.981,0.1552,0.0863,6762
10/9/22 20:00,9-Oct,50.94,0.1518,0.0014,6763
10/9/22 21:00,9-Oct,49.352,0.1918,0.0000,6764
10/9/22 22:00,9-Oct,47.046,0.2207,0.0000,6765
10/9/22 23:00,9-Oct,44.278,0.2374,0.0000,6766
10/10/22 0:00,9-Oct,41.269,0.2332,0.0000,6767
10/10/22 1:00,10-Oct,38.745,0.2170,0.0000,6768
10/10/22 2:00,10-Oct,37.022,0.2336,0.0000,6769
10/10/22 3:00,10-Oct,36.067,0.2359,0.0000,6770
10/10/22 4:00,10-Oct,35.418,0.2317,0.0000,6771
10/10/22 5:00,10-Oct,35.46,0.2142,0.0000,6772
10/10/22 6:00,10-Oct,36.652,0.2162,0.0000,6773
10/10/22 7:00,10-Oct,38.335,0.2067,0.0000,6774
10/10/22 8:00,10-Oct,39.493,0.1924,0.0062,6775
10/10/22 9:00,10-Oct,40.65,0.1818,0.1376,6776
10/10/22 10:00,10-Oct,42.972,0.1336,0.3192,6777
10/10/22 11:00,10-Oct,45.64,0.1670,0.4504,6778
10/10/22 12:00,10-Oct,48.32,0.1943,0.5103,6779
10/10/22 13:00,10-Oct,50.944,0.1996,0.5636,6780
10/10/22 14:00,10-Oct,53.591,0.2128,0.5741,6781
10/10/22 15:00,10-Oct,55.813,0.1956,0.5556,6782
10/10/22 16:00,10-Oct,57.297,0.2154,0.5406,6783
10/10/22 17:00,10-Oct,57.791,0.2420,0.5139,6784
10/10/22 18:00,10-Oct,56.998,0.2424,0.3316,6785
10/10/22 19:00,10-Oct,54.933,0.2550,0.0854,6786
10/10/22 20:00,10-Oct,53.689,0.2582,0.0036,6787
10/10/22 21:00,10-Oct,51.953,0.2778,0.0000,6788
10/10/22 22:00,10-Oct,49.355,0.2949,0.0000,6789
10/10/22 23:00,10-Oct,46.015,0.3254,0.0000,6790
10/11/22 0:00,10-Oct,42.942,0.3375,0.0000,6791
10/11/22 1:00,11-Oct,40.122,0.3403,0.0000,6792
10/11/22 2:00,11-Oct,38.399,0.3296,0.0000,6793
10/11/22 3:00,11-Oct,36.96,0.3161,0.0000,6794
10/11/22 4:00,11-Oct,36.22,0.3067,0.0000,6795
10/11/22 5:00,11-Oct,36.231,0.3133,0.0000,6796
10/11/22 6:00,11-Oct,37.599,0.3321,0.0000,6797
10/11/22 7:00,11-Oct,40.049,0.3763,0.0000,6798
10/11/22 8:00,11-Oct,41.18,0.3895,0.0053,6799
10/11/22 9:00,11-Oct,41.894,0.3615,0.1740,6800
10/11/22 10:00,11-Oct,43.873,0.3106,0.4678,6801
10/11/22 11:00,11-Oct,46.274,0.3643,0.5921,6802
10/11/22 12:00,11-Oct,49.003,0.4179,0.5621,6803
10/11/22 13:00,11-Oct,51.219,0.4282,0.5496,6804
10/11/22 14:00,11-Oct,52.935,0.4381,0.5316,6805
10/11/22 15:00,11-Oct,54.35,0.4356,0.5501,6806
10/11/22 16:00,11-Oct,55.897,0.4254,0.5847,6807
10/11/22 17:00,11-Oct,56.936,0.4249,0.5733,6808
10/11/22 18:00,11-Oct,56.763,0.4238,0.4900,6809
10/11/22 19:00,11-Oct,55.234,0.4065,0.1828,6810
10/11/22 20:00,11-Oct,54.263,0.3933,0.0028,6811
10/11/22 21:00,11-Oct,53.207,0.4788,0.0000,6812
10/11/22 22:00,11-Oct,51.281,0.5398,0.0000,6813
10/11/22 23:00,11-Oct,48.409,0.5632,0.0000,6814
10/12/22 0:00,11-Oct,45.08,0.5539,0.0000,6815
10/12/22 1:00,12-Oct,42.4,0.5383,0.0000,6816
10/12/22 2:00,12-Oct,40.692,0.5178,0.0000,6817
10/12/22 3:00,12-Oct,39.709,0.4979,0.0000,6818
10/12/22 4:00,12-Oct,39.074,0.4876,0.0000,6819
10/12/22 5:00,12-Oct,39.209,0.4837,0.0000,6820
10/12/22 6:00,12-Oct,40.605,0.4838,0.0000,6821
10/12/22 7:00,12-Oct,42.964,0.4771,0.0000,6822
10/12/22 8:00,12-Oct,44.287,0.4545,0.0044,6823
10/12/22 9:00,12-Oct,45.092,0.3927,0.2225,6824
10/12/22 10:00,12-Oct,47.663,0.3081,0.6135,6825
10/12/22 11:00,12-Oct,50.655,0.2968,0.7187,6826
10/12/22 12:00,12-Oct,53.941,0.2494,0.7284,6827
10/12/22 13:00,12-Oct,57.308,0.2056,0.7306,6828
10/12/22 14:00,12-Oct,60.766,0.1668,0.7130,6829
10/12/22 15:00,12-Oct,63.528,0.1532,0.7094,6830
10/12/22 16:00,12-Oct,65.3,0.1518,0.7139,6831
10/12/22 17:00,12-Oct,66.062,0.1480,0.6940,6832
10/12/22 18:00,12-Oct,65.189,0.1462,0.5727,6833
10/12/22 19:00,12-Oct,61.928,0.1357,0.1956,6834
10/12/22 20:00,12-Oct,59.319,0.1442,0.0030,6835
10/12/22 21:00,12-Oct,57.631,0.1915,0.0000,6836
10/12/22 22:00,12-Oct,54.788,0.2224,0.0000,6837
10/12/22 23:00,12-Oct,50.941,0.2362,0.0000,6838
10/13/22 0:00,12-Oct,46.913,0.2449,0.0000,6839
10/13/22 1:00,13-Oct,43.587,0.2376,0.0000,6840
10/13/22 2:00,13-Oct,41.395,0.2379,0.0000,6841
10/13/22 3:00,13-Oct,39.882,0.2374,0.0000,6842
10/13/22 4:00,13-Oct,38.995,0.2524,0.0000,6843
10/13/22 5:00,13-Oct,38.743,0.2512,0.0000,6844
10/13/22 6:00,13-Oct,39.893,0.2488,0.0000,6845
10/13/22 7:00,13-Oct,42.148,0.2443,0.0000,6846
10/13/22 8:00,13-Oct,42.886,0.2315,0.0043,6847
10/13/22 9:00,13-Oct,43.167,0.1960,0.2110,6848
10/13/22 10:00,13-Oct,44.638,0.1277,0.5981,6849
10/13/22 11:00,13-Oct,46.402,0.1104,0.6783,6850
10/13/22 12:00,13-Oct,48.759,0.0939,0.6711,6851
10/13/22 13:00,13-Oct,51.16,0.0693,0.7002,6852
10/13/22 14:00,13-Oct,53.797,0.0531,0.7055,6853
10/13/22 15:00,13-Oct,56.081,0.0438,0.6948,6854
10/13/22 16:00,13-Oct,57.839,0.0704,0.6713,6855
10/13/22 17:00,13-Oct,58.61,0.0847,0.6163,6856
10/13/22 18:00,13-Oct,57.733,0.0731,0.4823,6857
10/13/22 19:00,13-Oct,54.742,0.0621,0.1454,6858
10/13/22 20:00,13-Oct,53.106,0.0816,0.0016,6859
10/13/22 21:00,13-Oct,51.39,0.1222,0.0002,6860
10/13/22 22:00,13-Oct,48.689,0.1399,0.0002,6861
10/13/22 23:00,13-Oct,45.369,0.1536,0.0002,6862
10/14/22 0:00,13-Oct,42.085,0.1634,0.0002,6863
10/14/22 1:00,14-Oct,39.38,0.1718,0.0002,6864
10/14/22 2:00,14-Oct,37.473,0.1798,0.0002,6865
10/14/22 3:00,14-Oct,36.404,0.1857,0.0002,6866
10/14/22 4:00,14-Oct,35.766,0.1850,0.0002,6867
10/14/22 5:00,14-Oct,35.992,0.1935,0.0002,6868
10/14/22 6:00,14-Oct,36.994,0.2036,0.0002,6869
10/14/22 7:00,14-Oct,39.215,0.2102,0.0002,6870
10/14/22 8:00,14-Oct,40.347,0.2307,0.0053,6871
10/14/22 9:00,14-Oct,41.028,0.2621,0.2205,6872
10/14/22 10:00,14-Oct,42.985,0.2157,0.6289,6873
10/14/22 11:00,14-Oct,45.182,0.2236,0.7478,6874
10/14/22 12:00,14-Oct,47.56,0.2874,0.7520,6875
10/14/22 13:00,14-Oct,49.979,0.3005,0.7410,6876
10/14/22 14:00,14-Oct,52.497,0.3002,0.7337,6877
10/14/22 15:00,14-Oct,55.028,0.2847,0.7154,6878
10/14/22 16:00,14-Oct,56.96,0.2915,0.6806,6879
10/14/22 17:00,14-Oct,58.135,0.3243,0.5912,6880
10/14/22 18:00,14-Oct,57.526,0.3551,0.3546,6881
10/14/22 19:00,14-Oct,54.739,0.3097,0.0697,6882
10/14/22 20:00,14-Oct,52.954,0.3179,0.0004,6883
10/14/22 21:00,14-Oct,51.092,0.3900,0.0000,6884
10/14/22 22:00,14-Oct,49.245,0.4427,0.0000,6885
10/14/22 23:00,14-Oct,47.13,0.4764,0.0000,6886
10/15/22 0:00,14-Oct,44.75,0.5096,0.0000,6887
10/15/22 1:00,15-Oct,42.65,0.5407,0.0000,6888
10/15/22 2:00,15-Oct,40.888,0.5418,0.0000,6889
10/15/22 3:00,15-Oct,39.755,0.5333,0.0000,6890
10/15/22 4:00,15-Oct,38.984,0.5103,0.0000,6891
10/15/22 5:00,15-Oct,38.521,0.5048,0.0000,6892
10/15/22 6:00,15-Oct,38.678,0.4857,0.0000,6893
10/15/22 7:00,15-Oct,39.401,0.4573,0.0000,6894
10/15/22 8:00,15-Oct,40.213,0.4339,0.0043,6895
10/15/22 9:00,15-Oct,41.89,0.3915,0.1462,6896
10/15/22 10:00,15-Oct,44.831,0.3485,0.4272,6897
10/15/22 11:00,15-Oct,48.463,0.3811,0.5962,6898
10/15/22 12:00,15-Oct,51.94,0.3862,0.6761,6899
10/15/22 13:00,15-Oct,54.913,0.3357,0.6784,6900
10/15/22 14:00,15-Oct,57.453,0.2953,0.6789,6901
10/15/22 15:00,15-Oct,59.784,0.2795,0.6861,6902
10/15/22 16:00,15-Oct,61.4,0.2772,0.6770,6903
10/15/22 17:00,15-Oct,61.999,0.2930,0.6380,6904
10/15/22 18:00,15-Oct,61.22,0.3001,0.4929,6905
10/15/22 19:00,15-Oct,57.932,0.2915,0.1100,6906
10/15/22 20:00,15-Oct,55.943,0.3147,0.0058,6907
10/15/22 21:00,15-Oct,54.292,0.4254,0.0009,6908
10/15/22 22:00,15-Oct,52.278,0.5237,0.0000,6909
10/15/22 23:00,15-Oct,49.8,0.5493,0.0000,6910
10/16/22 0:00,15-Oct,47.112,0.5595,0.0000,6911
10/16/22 1:00,16-Oct,44.624,0.5314,0.0000,6912
10/16/22 2:00,16-Oct,42.618,0.5054,0.0000,6913
10/16/22 3:00,16-Oct,40.863,0.4209,0.0000,6914
10/16/22 4:00,16-Oct,39.663,0.3426,0.0000,6915
10/16/22 5:00,16-Oct,39.098,0.3081,0.0000,6916
10/16/22 6:00,16-Oct,38.871,0.2781,0.0000,6917
10/16/22 7:00,16-Oct,38.801,0.2755,0.0000,6918
10/16/22 8:00,16-Oct,39.075,0.2796,0.0024,6919
10/16/22 9:00,16-Oct,40.214,0.2583,0.0735,6920
10/16/22 10:00,16-Oct,42.951,0.2341,0.1906,6921
10/16/22 11:00,16-Oct,45.433,0.2219,0.2356,6922
10/16/22 12:00,16-Oct,47.503,0.1984,0.2614,6923
10/16/22 13:00,16-Oct,49.955,0.2194,0.3099,6924
10/16/22 14:00,16-Oct,52.24,0.2693,0.3267,6925
10/16/22 15:00,16-Oct,53.727,0.3216,0.2941,6926
10/16/22 16:00,16-Oct,54.746,0.3870,0.2702,6927
10/16/22 17:00,16-Oct,55.404,0.4518,0.1873,6928
10/16/22 18:00,16-Oct,55.031,0.4472,0.1055,6929
10/16/22 19:00,16-Oct,53.799,0.4269,0.0301,6930
10/16/22 20:00,16-Oct,53.199,0.4210,0.0127,6931
10/16/22 21:00,16-Oct,51.604,0.4068,0.0060,6932
10/16/22 22:00,16-Oct,49.327,0.3814,0.0000,6933
10/16/22 23:00,16-Oct,46.583,0.3729,0.0000,6934
10/17/22 0:00,16-Oct,43.512,0.3703,0.0000,6935
10/17/22 1:00,17-Oct,40.78,0.3501,0.0000,6936
10/17/22 2:00,17-Oct,38.993,0.3179,0.0000,6937
10/17/22 3:00,17-Oct,37.912,0.2965,0.0000,6938
10/17/22 4:00,17-Oct,37.403,0.2898,0.0000,6939
10/17/22 5:00,17-Oct,37.606,0.3238,0.0000,6940
10/17/22 6:00,17-Oct,38.714,0.3261,0.0000,6941
10/17/22 7:00,17-Oct,40.741,0.3062,0.0000,6942
10/17/22 8:00,17-Oct,41.893,0.2907,0.0014,6943
10/17/22 9:00,17-Oct,42.074,0.2776,0.0530,6944
10/17/22 10:00,17-Oct,43.007,0.2581,0.1362,6945
10/17/22 11:00,17-Oct,43.566,0.2707,0.2144,6946
10/17/22 12:00,17-Oct,43.883,0.2796,0.2608,6947
10/17/22 13:00,17-Oct,43.973,0.2839,0.3059,6948
10/17/22 14:00,17-Oct,44.214,0.2889,0.3341,6949
10/17/22 15:00,17-Oct,44.131,0.2863,0.3348,6950
10/17/22 16:00,17-Oct,44.122,0.2995,0.3521,6951
10/17/22 17:00,17-Oct,44.568,0.3058,0.3297,6952
10/17/22 18:00,17-Oct,44.528,0.2994,0.2384,6953
10/17/22 19:00,17-Oct,44.196,0.2618,0.0482,6954
10/17/22 20:00,17-Oct,44.688,0.2431,0.0001,6955
10/17/22 21:00,17-Oct,43.906,0.2559,0.0000,6956
10/17/22 22:00,17-Oct,42.066,0.2610,0.0000,6957
10/17/22 23:00,17-Oct,39.359,0.2559,0.0000,6958
10/18/22 0:00,17-Oct,36.754,0.2415,0.0000,6959
10/18/22 1:00,18-Oct,35.003,0.2315,0.0000,6960
10/18/22 2:00,18-Oct,34.011,0.2166,0.0000,6961
10/18/22 3:00,18-Oct,33.276,0.2064,0.0000,6962
10/18/22 4:00,18-Oct,32.921,0.1945,0.0000,6963
10/18/22 5:00,18-Oct,33.384,0.1726,0.0000,6964
10/18/22 6:00,18-Oct,34.875,0.1632,0.0000,6965
10/18/22 7:00,18-Oct,37.79,0.1673,0.0000,6966
10/18/22 8:00,18-Oct,39.289,0.1729,0.0032,6967
10/18/22 9:00,18-Oct,39.396,0.1644,0.1001,6968
10/18/22 10:00,18-Oct,39.811,0.1416,0.2537,6969
10/18/22 11:00,18-Oct,39.999,0.1377,0.3329,6970
10/18/22 12:00,18-Oct,39.614,0.1120,0.4475,6971
10/18/22 13:00,18-Oct,39.31,0.0932,0.5463,6972
10/18/22 14:00,18-Oct,39.58,0.0893,0.5985,6973
10/18/22 15:00,18-Oct,39.532,0.0772,0.5996,6974
10/18/22 16:00,18-Oct,39.771,0.0709,0.5748,6975
10/18/22 17:00,18-Oct,40.331,0.0635,0.5529,6976
10/18/22 18:00,18-Oct,40.505,0.0614,0.4118,6977
10/18/22 19:00,18-Oct,40.997,0.0633,0.1123,6978
10/18/22 20:00,18-Oct,41.753,0.0775,0.0044,6979
10/18/22 21:00,18-Oct,41.486,0.1049,0.0029,6980
10/18/22 22:00,18-Oct,40.129,0.1340,0.0000,6981
10/18/22 23:00,18-Oct,37.957,0.1455,0.0000,6982
10/19/22 0:00,18-Oct,35.769,0.1534,0.0000,6983
10/19/22 1:00,19-Oct,34.488,0.1537,0.0000,6984
10/19/22 2:00,19-Oct,33.776,0.1533,0.0000,6985
10/19/22 3:00,19-Oct,33.418,0.1576,0.0000,6986
10/19/22 4:00,19-Oct,33.432,0.1517,0.0000,6987
10/19/22 5:00,19-Oct,34.119,0.1501,0.0000,6988
10/19/22 6:00,19-Oct,35.873,0.1550,0.0000,6989
10/19/22 7:00,19-Oct,39.004,0.1620,0.0000,6990
10/19/22 8:00,19-Oct,40.71,0.1621,0.0052,6991
10/19/22 9:00,19-Oct,40.585,0.1561,0.2138,6992
10/19/22 10:00,19-Oct,40.347,0.1129,0.6421,6993
10/19/22 11:00,19-Oct,39.913,0.0954,0.7713,6994
10/19/22 12:00,19-Oct,39.608,0.1164,0.7796,6995
10/19/22 13:00,19-Oct,39.404,0.1281,0.7691,6996
10/19/22 14:00,19-Oct,39.735,0.1239,0.7649,6997
10/19/22 15:00,19-Oct,39.84,0.1116,0.7732,6998
10/19/22 16:00,19-Oct,40.268,0.0980,0.7893,6999
10/19/22 17:00,19-Oct,41.005,0.0932,0.7764,7000
10/19/22 18:00,19-Oct,41.41,0.0934,0.6101,7001
10/19/22 19:00,19-Oct,41.366,0.0845,0.1659,7002
10/19/22 20:00,19-Oct,41.868,0.1220,0.0009,7003
10/19/22 21:00,19-Oct,41.335,0.2156,0.0000,7004
10/19/22 22:00,19-Oct,39.99,0.3228,0.0000,7005
10/19/22 23:00,19-Oct,37.867,0.4219,0.0000,7006
10/20/22 0:00,19-Oct,36.128,0.4751,0.0000,7007
10/20/22 1:00,20-Oct,34.564,0.4890,0.0000,7008
10/20/22 2:00,20-Oct,33.884,0.4960,0.0000,7009
10/20/22 3:00,20-Oct,33.55,0.4974,0.0000,7010
10/20/22 4:00,20-Oct,33.463,0.4941,0.0000,7011
10/20/22 5:00,20-Oct,33.938,0.4895,0.0000,7012
10/20/22 6:00,20-Oct,35.877,0.5094,0.0000,7013
10/20/22 7:00,20-Oct,38.737,0.4825,0.0000,7014
10/20/22 8:00,20-Oct,40.262,0.4401,0.0039,7015
10/20/22 9:00,20-Oct,40.239,0.3740,0.2242,7016
10/20/22 10:00,20-Oct,40.147,0.2444,0.6773,7017
10/20/22 11:00,20-Oct,40.181,0.1485,0.7911,7018
10/20/22 12:00,20-Oct,40.55,0.1105,0.7912,7019
10/20/22 13:00,20-Oct,41.202,0.0749,0.7754,7020
10/20/22 14:00,20-Oct,42.358,0.0538,0.7664,7021
10/20/22 15:00,20-Oct,43.575,0.0468,0.7707,7022
10/20/22 16:00,20-Oct,45.035,0.0482,0.7797,7023
10/20/22 17:00,20-Oct,46.395,0.0573,0.7643,7024
10/20/22 18:00,20-Oct,46.835,0.0690,0.6003,7025
10/20/22 19:00,20-Oct,45.724,0.0792,0.1677,7026
10/20/22 20:00,20-Oct,45.26,0.1049,0.0128,7027
10/20/22 21:00,20-Oct,44.494,0.1459,0.0000,7028
10/20/22 22:00,20-Oct,43.083,0.2154,0.0000,7029
10/20/22 23:00,20-Oct,40.535,0.2681,0.0000,7030
10/21/22 0:00,20-Oct,37.859,0.3166,0.0000,7031
10/21/22 1:00,21-Oct,35.988,0.4031,0.0000,7032
10/21/22 2:00,21-Oct,34.851,0.4551,0.0000,7033
10/21/22 3:00,21-Oct,34.088,0.4641,0.0000,7034
10/21/22 4:00,21-Oct,33.885,0.4734,0.0000,7035
10/21/22 5:00,21-Oct,34.214,0.4860,0.0000,7036
10/21/22 6:00,21-Oct,35.561,0.4811,0.0000,7037
10/21/22 7:00,21-Oct,38.243,0.4560,0.0000,7038
10/21/22 8:00,21-Oct,39.601,0.4568,0.0039,7039
10/21/22 9:00,21-Oct,39.945,0.4388,0.2252,7040
10/21/22 10:00,21-Oct,40.779,0.3088,0.6858,7041
10/21/22 11:00,21-Oct,41.716,0.2193,0.7869,7042
10/21/22 12:00,21-Oct,42.776,0.2207,0.7779,7043
10/21/22 13:00,21-Oct,44.501,0.2583,0.7482,7044
10/21/22 14:00,21-Oct,46.879,0.3639,0.7438,7045
10/21/22 15:00,21-Oct,49.151,0.4631,0.6533,7046
10/21/22 16:00,21-Oct,51.091,0.5284,0.5385,7047
10/21/22 17:00,21-Oct,52.344,0.5328,0.5461,7048
10/21/22 18:00,21-Oct,52.243,0.5518,0.3908,7049
10/21/22 19:00,21-Oct,50.415,0.5485,0.1276,7050
10/21/22 20:00,21-Oct,49.132,0.5833,0.0005,7051
10/21/22 21:00,21-Oct,47.573,0.6627,0.0000,7052
10/21/22 22:00,21-Oct,45.877,0.6736,0.0000,7053
10/21/22 23:00,21-Oct,43.773,0.6737,0.0000,7054
10/22/22 0:00,21-Oct,41.347,0.6682,0.0000,7055
10/22/22 1:00,22-Oct,39.285,0.6639,0.0000,7056
10/22/22 2:00,22-Oct,37.471,0.6553,0.0000,7057
10/22/22 3:00,22-Oct,36.357,0.6488,0.0000,7058
10/22/22 4:00,22-Oct,35.661,0.6427,0.0000,7059
10/22/22 5:00,22-Oct,35.366,0.6431,0.0000,7060
10/22/22 6:00,22-Oct,35.668,0.6462,0.0000,7061
10/22/22 7:00,22-Oct,36.597,0.6504,0.0000,7062
10/22/22 8:00,22-Oct,37.503,0.6405,0.0032,7063
10/22/22 9:00,22-Oct,38.863,0.6104,0.1565,7064
10/22/22 10:00,22-Oct,40.889,0.5350,0.4559,7065
10/22/22 11:00,22-Oct,42.789,0.5231,0.5992,7066
10/22/22 12:00,22-Oct,44.936,0.5256,0.6295,7067
10/22/22 13:00,22-Oct,47.159,0.5337,0.6565,7068
10/22/22 14:00,22-Oct,49.125,0.5510,0.6492,7069
10/22/22 15:00,22-Oct,51.014,0.5643,0.6184,7070
10/22/22 16:00,22-Oct,52.398,0.5794,0.5802,7071
10/22/22 17:00,22-Oct,53.036,0.6106,0.4859,7072
10/22/22 18:00,22-Oct,52.559,0.6229,0.3517,7073
10/22/22 19:00,22-Oct,50.8,0.6189,0.0813,7074
10/22/22 20:00,22-Oct,50.33,0.6688,0.0004,7075
10/22/22 21:00,22-Oct,49.05,0.6930,0.0000,7076
10/22/22 22:00,22-Oct,47.415,0.6990,0.0000,7077
10/22/22 23:00,22-Oct,45.503,0.6928,0.0000,7078
10/23/22 0:00,22-Oct,43.413,0.6915,0.0000,7079
10/23/22 1:00,23-Oct,41.178,0.6816,0.0000,7080
10/23/22 2:00,23-Oct,39.488,0.6745,0.0000,7081
10/23/22 3:00,23-Oct,38.184,0.6662,0.0000,7082
